system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,NBR,NDMI,NDVI,NDWI,distance_to_landslide_m,exclusion_distance_m,hls_date,hls_days_before_reference,hls_image_count,hls_valid,hls_valid_image_count,landslide_target,longitude_latitude,random,record_id,reference_date,sample_type,sampling_seed,.geo
000000000000000000c8,0.1774904745006591,0.0802604582784143,0.02971365710230153,0.055422346142147416,0.036694494575686916,0.07811192841934507,0.2369772229544763,0.29778714894048464,0.284414924465173,0.3223902514447938,0.559825192067612,0.23148560333762905,0.7714517706438397,-0.6738300890711452,8517.95481755787,1000,2024-06-24,4.814456018518518,360,1,6,0,"{""type"":""Point"",""coordinates"":[91.94648981711292,25.97413432239169]}",0.0635261684972631,BG-0201,2024-06-29,background,2026,"{""type"":""Point"",""coordinates"":[91.94648942892577,25.97413290421648]}"
00000000000000000026,0.2266515365111561,0.16292606997971595,0.053624016227180514,0.08760015720081135,0.07529184077079107,0.11613131845841793,0.26317866632860043,0.3342830375253551,0.32057369168357,0.3575751673427991,0.32605522112675084,0.17163345243102052,0.6196090106456975,-0.5707703595404768,11618.20217822497,1000,2024-06-26,3.822349537037037,369,1,10,0,"{""type"":""Point"",""coordinates"":[93.14095813450157,24.64608917384601]}",0.0141148128923958,BG-0039,2024-06-30,background,2026,"{""type"":""Point"",""coordinates"":[93.14095937494218,24.646089873680218]}"
000000000000000000cb,0.3198622134307163,0.23784815885575175,0.26924204706837107,0.2857941265976874,0.27100436701156416,0.3055376039764659,0.40638561574355847,0.4560613156826942,0.4541435331710288,0.4682704858997767,0.3125693224462964,0.17348878910766696,0.25255422530127997,-0.22751836502816025,11985.61366441788,1000,2024-06-26,3.822349537037037,368,1,9,0,"{""type"":""Point"",""coordinates"":[92.86903323406035,23.797718443821612]}",0.065112049197612,BG-0204,2024-06-30,background,2026,"{""type"":""Point"",""coordinates"":[92.86903129447789,23.7977178707116]}"
000000000000000000ce,0.21955556174935384,0.14540692241422987,0.119823696346222,0.1520462423351745,0.1497516647240662,0.15891331779253018,0.2416089950843763,0.3045080119596613,0.2626089900167233,0.3147086403486544,0.28724876660864795,0.08929198156453624,0.27368596881193563,-0.2666377729142449,18562.38495461368,1000,2024-06-26,3.822349537037037,368,1,9,0,"{""type"":""Point"",""coordinates"":[94.1240650619569,26.421591735801822]}",0.0656704271852801,BG-0207,2024-06-30,background,2026,"{""type"":""Point"",""coordinates"":[94.12406580162634,26.421592840523957]}"
000000000000000000d0,0.23335442056169545,0.14966255703132927,0.07807440433945051,0.1079497515968773,0.09035960154111333,0.1190835344215757,0.2974381932474908,0.38250508972929137,0.3588928875595663,0.4066766805231677,0.41142088390490267,0.21196967090674734,0.5977335519186703,-0.5375325964571874,18473.27429597965,1000,2024-06-26,3.822349537037037,369,1,10,0,"{""type"":""Point"",""coordinates"":[94.13251505845318,25.960395832046025]}",0.0659580334691282,BG-0209,2024-06-30,background,2026,"{""type"":""Point"",""coordinates"":[94.13251593064427,25.96039687875213]}"
000000000000000000d2,0.2676334532556373,0.20808445401570821,0.5541540663795294,0.5623910970357238,0.5516835976691162,0.555535941221181,0.5712107068659744,0.5853263643273373,0.5802930022802132,0.5860551963516599,0.47211972550974957,0.36873427758187993,0.025273848074578217,-0.015666539208173392,19733.74631317785,1000,2024-06-26,3.822349537037037,367,1,8,0,"{""type"":""Point"",""coordinates"":[94.33916317857302,28.27978386769274]}",0.0682794431028274,BG-0211,2024-06-30,background,2026,"{""type"":""Point"",""coordinates"":[94.33916512717563,28.279782549764363]}"
000000000000000000e6,0.4166830606352264,0.3051443037333468,0.4585521858061904,0.4675536548300488,0.45638613545413104,0.4545475862418315,0.5182153588977255,0.5498026594397448,0.5097661060736536,0.5629081961400135,0.2510972983996713,0.1004729118264476,0.05525006135173102,-0.04319205743325196,10544.343662850864,1000,2024-06-24,5.814456018518518,369,1,10,0,"{""type"":""Point"",""coordinates"":[91.54291441716975,25.293992097810644]}",0.0762606554877926,BG-0231,2024-06-30,background,2026,"{""type"":""Point"",""coordinates"":[91.5429134072801,25.2939914277883]}"
000000000000000000f4,0.41779955920352646,0.3405900592795258,0.46565134012261256,0.47508394386178265,0.4626277093783251,0.4892508638597557,0.532267061863505,0.5506915032679736,0.5343369407711405,0.5552015149212141,0.22144348211953108,0.12239566655696392,0.07192755669126752,-0.058699991065575406,1071.5631367964925,1000,2024-06-26,3.822349537037037,376,1,17,0,"{""type"":""Point"",""coordinates"":[93.63020178388355,27.08936441406062]}",0.0812270791969727,BG-0245,2024-06-30,background,2026,"{""type"":""Point"",""coordinates"":[93.63020056412643,27.089363105744713]}"
00000000000000000102,0.5190252026753143,0.33861586441021496,0.6876239714227811,0.7178538356303206,0.7157628850830969,0.6865009779083912,0.7437359191325501,0.7992505674908799,0.717494112282124,0.814193549858127,0.3587488578211605,0.1605061135770784,0.0012078972593258688,2.506175235905267E-4,19398.66092997154,1000,2024-06-26,3.822349537037037,368,1,9,0,"{""type"":""Point"",""coordinates"":[94.40701286020227,26.467502640248107]}",0.0843289334624723,BG-0259,2024-06-30,background,2026,"{""type"":""Point"",""coordinates"":[94.40701116438717,26.4675016785193]}"
0000000000000000011c,0.47264364261168385,0.3343833990297151,0.6214787194259146,0.6199102688498079,0.5937805488174651,0.5725080099049928,0.6412006670709518,0.6985034263189811,0.6515222306448353,0.7028559935314332,0.32167260442544426,0.15912116911623575,0.04636758447797089,-0.0248632639228525,19387.06846961973,1000,2024-06-29,0.8144791666666666,371,1,12,0,"{""type"":""Point"",""coordinates"":[90.44574814386834,25.73018582195978]}",0.0947455677903049,BG-0285,2024-06-30,background,2026,"{""type"":""Point"",""coordinates"":[90.44574786024795,25.73018538386498]}"
00000000000000000136,0.4769172873283679,0.3526849014541215,0.6644289659016063,0.6668855449156407,0.6447820945432438,0.6708467902923442,0.6896675533262397,0.6893164006687944,0.6941603992501391,0.6819525763793888,0.32619480410934776,0.18550700300377346,0.03687858510412998,-0.02003962794306393,7501.844713885054,1000,2024-06-26,3.822349537037037,368,1,9,0,"{""type"":""Point"",""coordinates"":[93.69734246844529,27.027730719299882]}",0.1015623694664106,BG-0311,2024-06-30,background,2026,"{""type"":""Point"",""coordinates"":[93.69734044643612,27.027730992963733]}"
00000000000000000023,0.4252474697330424,0.27850416392280025,0.8707261334278903,0.8754650473633553,0.8559134744947057,0.8502659237120708,0.8666930753254645,0.8688334228255911,0.842833883795147,0.859942343346335,0.5032645784389668,0.3293056970676619,-0.007699550280817524,0.01899038809632959,19592.095860814927,1000,2024-06-27,3.8076273148148148,366,1,9,0,"{""type"":""Point"",""coordinates"":[88.63956250756378,26.99463973038226]}",0.0137230919675517,BG-0036,2024-07-01,background,2026,"{""type"":""Point"",""coordinates"":[88.63956090331548,26.994641199061114]}"
000000000000000000df,0.4124878717260245,0.2809714524545316,0.7437601144941484,0.7623139774051368,0.7546315770809057,0.7492296418258269,0.7738459395106134,0.7969552003647594,0.7905012259992902,0.7996393738284615,0.47554154556701395,0.3142284123671914,0.023214605791087327,-0.018152352277563344,23119.24763626354,1000,2024-06-26,4.822349537037037,365,1,8,0,"{""type"":""Point"",""coordinates"":[94.54794720809747,28.392099705026933]}",0.0746212870865177,BG-0224,2024-07-01,background,2026,"{""type"":""Point"",""coordinates"":[94.54794747643112,28.39209779918522]}"
0000000000000000014e,0.21492496957403637,0.09203477180527381,0.03573498985801214,0.06692945233265717,0.041689726166328545,0.09373510649087217,0.2563835192697768,0.3265206034482757,0.31266486815415817,0.35396911257606467,0.5451699842653698,0.18525735636036977,0.764700518438187,-0.6473632574543123,5506.214707020072,1000,2024-06-26,4.822349537037037,372,1,15,0,"{""type"":""Point"",""coordinates"":[92.46934617023578,24.78618075164212]}",0.1082124618693286,BG-0335,2024-07-01,background,2026,"{""type"":""Point"",""coordinates"":[92.46934525751885,24.78618066680026]}"
00000000000000000150,0.32540578667342285,0.21436949075247036,0.45705401570813287,0.46363841905244507,0.4387361844438814,0.4219858981504942,0.4978036888776287,0.5570215049404614,0.523897268811756,0.5667208411451735,0.41926278550315516,0.23371101853029547,0.08846678253270635,-0.06101941479161745,13752.402822660308,1000,2024-06-26,4.822349537037037,366,1,9,0,"{""type"":""Point"",""coordinates"":[94.29116541483374,24.552242933075185]}",0.1086787809676573,BG-0337,2024-07-01,background,2026,"{""type"":""Point"",""coordinates"":[94.29116455289285,24.552244072091636]}"
00000000000000000014,0.5368197669115787,0.38962163668609084,0.9998240334431219,1.0029681935647334,0.9692416062832538,0.9932463947301752,0.9899131998986577,0.9811312338484928,0.9793586977451231,0.9642586217380295,0.4307856338228972,0.2918778634240432,0.005191978796756823,0.011909991194242428,24506.98252144947,1000,2024-06-04,27.81445601851852,364,1,5,0,"{""type"":""Point"",""coordinates"":[91.59277608514938,25.101978747348213]}",0.0073251257961212,BG-0021,2024-07-02,background,2026,"{""type"":""Point"",""coordinates"":[91.59277699549804,25.101980453627416]}"
00000000000000000024,0.2426473182601642,0.17872400892223467,0.10617126127952958,0.13985407076954276,0.1532668660650917,0.18623917672107881,0.30961524384061656,0.35553908040150056,0.32198279935111,0.3783156341883809,0.28611312660775295,0.14050876603356321,0.3550048439029719,-0.39435727280497757,16037.853816092094,1000,2024-07-01,0.8223263888888889,376,1,17,0,"{""type"":""Point"",""coordinates"":[93.57903805839632,27.962220067969486]}",0.0137705136294744,BG-0037,2024-07-02,background,2026,"{""type"":""Point"",""coordinates"":[93.5790396361014,27.962220532201098]}"
