record_id,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,NDVI,NDMI,NDWI,NBR,hls_image_count,hls_valid_image_count,landslide_target
LS-0219,0.6995592924839085,0.7163254878110586,0.7143593887790787,0.750355977902793,0.760445502001926,0.7501708479043129,0.763759333029243,0.744470123156454,0.2134581217373675,0.2518839187066037,0.0334199746079193,0.5631095292906866,-0.032046948839029,0.5039723483417763,372,18,1
LS-0252,0.0193977550296457,0.0625352404601429,0.0570307353164749,0.1015268940353722,0.2388583692292097,0.2768832666092331,0.2693647240662848,0.2941948411290732,0.2102347590330918,0.1259618000304058,0.6485298626037819,0.1198065455931004,-0.6177812384391856,0.3632453979404044,364,5,1
LS-0253,0.2103833147547629,0.2417336441021483,0.24214778070531,0.2690812373327929,0.3636434890555331,0.3958576661937577,0.3752866791649778,0.4142379864207542,0.3423482721929468,0.2629837505066881,0.2628934682229668,0.0590434500844334,-0.2646257065063244,0.2031365209852932,364,5,1
LS-0270,1.050034552619613,1.0640565048249384,1.0283559591774871,1.0888749254787045,1.0789854948719249,1.032174617288941,1.057515657050473,0.9961721366139544,0.2196233314808265,0.2824000808366594,0.0139888615036768,0.6559950380050082,0.0030771281650322,0.5784037868775023,375,18,1
LS-0271,1.0755454246879892,1.0692037441261173,1.021207730786721,1.073432029710475,1.056359875701076,1.0039813804254456,1.068522429387095,0.96361985751099,0.2097216916780354,0.2746647769188012,0.0226165554265484,0.6718420367470237,0.0003376034310374,0.5909937436772368,381,24,1
LS-0284,0.0244581740010116,0.0651507789580172,0.0457582144663631,0.0866246383409205,0.2549775316135558,0.33893717754173,0.3220883965604453,0.3630926049570057,0.2033112139605461,0.1011946181082448,0.7198925016193541,0.2136103892898462,-0.6262490585954475,0.5066187458765432,376,20,1
LS-0288,0.0880612623574145,0.1210791634980988,0.1063378910012674,0.1371374093789608,0.2961260430925223,0.365268390367554,0.3489397313054498,0.3911517870722436,0.249355351077313,0.1385291863117871,0.5708598062642342,0.1695371591935625,-0.5189262734730066,0.4386044445423324,374,6,1
LS-0340,0.1221624892573681,0.1470841514584702,0.1410896061877559,0.1702884889540468,0.3335834538193215,0.3987745665032101,0.3834698599666347,0.424644168646681,0.2224068196754461,0.1467858450027803,0.483046617860987,0.2680135917292883,-0.468116019276921,0.4508013310810375,429,38,1
LS-0342,0.0294301470959914,0.0528555274730829,0.0316521862204923,0.0664223019764443,0.2522925036647627,0.3290990244149019,0.3204612596673911,0.3556677905272203,0.1559225547186978,0.0767594702522368,0.8196668004060047,0.3448616909883318,-0.7164297406578412,0.6128805375561706,425,38,1
LS-0106,0.0866652617163725,0.1256727328058429,0.0990737421383647,0.1473007658754311,0.3708871373503753,0.4739446946642319,0.4467041134104281,0.5034592310813552,0.2645983972408196,0.1455941164536416,0.6723843379895714,0.2659994250172309,-0.5885868817733245,0.5266143691740304,353,9,1
LS-0143,0.0368359707851491,0.0639407181984175,0.0498516534794075,0.0958814719009941,0.2471977835260702,0.2960646074254411,0.2938550415905863,0.3227893639683506,0.1950704250355041,0.1043982197200243,0.6964020038225007,0.1922227534898896,-0.6317321828946714,0.4640534851757011,359,11,1
LS-0145,0.0509097525103965,0.0815405822091489,0.0777609848869053,0.1154094583629171,0.2406070088244243,0.2833016583832031,0.278781433208236,0.3061610863170706,0.2241075768333502,0.1424929201744598,0.556218172934639,0.1027260343140864,-0.5393142807351221,0.3178885233954844,359,11,1
LS-0146,0.0477840290104985,0.0859805345640817,0.0846844296799716,0.1256744129431454,0.2527706141907998,0.2957384997717704,0.2894825328396815,0.3209485215803622,0.2429152051529136,0.1516871227874422,0.551780327064803,0.085811876164977,-0.5405210245859857,0.314059962725974,359,11,1
LS-0147,0.0374270205861474,0.065047910962377,0.0520129753574688,0.0975672447013487,0.2464518710069973,0.2970912077882567,0.2947585488287192,0.3253035087719299,0.201349741405537,0.1038124530980631,0.6989714561317539,0.1869649339941904,-0.6363210953164468,0.4781793935281765,370,22,1
LS-0148,0.0435905140945041,0.0750389677550192,0.069443104846887,0.1109858750760494,0.2453101297911173,0.2928848255931858,0.2876693114986818,0.3197709744473737,0.231537127357534,0.1376787061447981,0.6095564743435425,0.1056116582085394,-0.5823994243544138,0.3519537129385472,359,11,1
LS-0163,1.0811971408293626,1.0898467656899522,1.062163601338335,1.0791420206833615,1.080373578018858,1.0857647368954684,1.088136809287235,1.0792980279833717,0.560307092162628,0.3802629676568993,0.0120743180897919,0.3206038079541897,0.0007915932843138,0.4826282938046028,374,18,1
LS-0259,0.2233255336409268,0.2431106981696497,0.244781711707144,0.2667374537342189,0.3624943974040461,0.4150139684632155,0.4029033463469045,0.4274438219337828,0.299341170207372,0.2343558231506362,0.2464721485646182,0.1472793733868931,-0.2504425108761056,0.264282275194385,367,8,1
LS-0260,0.3874065168881224,0.3997379196673087,0.3870878233086518,0.3936944010548737,0.4699140328633732,0.518941860229232,0.4923812962775127,0.5248906430672481,0.3378262653413122,0.2556936301856172,0.1200057368071581,0.186210646098413,-0.1041008447617556,0.3166050276194744,367,8,1
LS-0261,0.1495528496095731,0.1841231467396816,0.1922735473075753,0.2221538991988643,0.3323294442754285,0.389552362843525,0.3740186948585335,0.4043812595071495,0.2737448940269751,0.2108839874252104,0.329765093122383,0.1557343087641625,-0.3505937741481369,0.2797946556024039,367,8,1
LS-0262,0.3052019428803327,0.3185128696799067,0.3096359153857861,0.3191790493582915,0.4041220970932889,0.458007046111703,0.4406253741186022,0.4689566935524781,0.3145245117435195,0.2411302389286257,0.1749125373940164,0.1670256683215096,-0.1612004499846157,0.2928252315025069,367,8,1
LS-0327,0.2233572956803893,0.2509729466639626,0.2482589028594604,0.2742387801662947,0.4084578229568038,0.4918201936726828,0.4711457817886835,0.5107841512877712,0.3251749036706549,0.2346002281484486,0.3108975035639996,0.1831659365879375,-0.3064499298726943,0.3348929106033284,365,8,1
LS-0102,0.5515224556962025,0.546373787341772,0.5128652506329113,0.5120811746835445,0.5755397063291139,0.6100044810126584,0.6009662582278481,0.6191097873417718,0.4450162784810125,0.3560938075949368,0.0802710406756719,0.1494802142789371,-0.0486287293824791,0.2566739391303177,398,71,1
LS-0103,0.5589100820336238,0.5692111504962528,0.5476773850516505,0.5514846566740937,0.6120529673891029,0.6463940095199513,0.6105230453716833,0.6566130646141382,0.4764600769698199,0.4038614239416649,0.0543164983951974,0.1233133321588772,-0.03514563200554,0.2037266412868084,398,71,1
LS-0149,0.0154906474820143,0.0377377647178032,0.0376444523254635,0.0573524470564393,0.1275265427094944,0.149370017225656,0.1510498784071335,0.1602787060492451,0.1249141959671699,0.0839995744249671,0.6307156073846423,0.0982907886162431,-0.6303580962227007,0.288624593322505,358,10,1
LS-0150,0.0233864281370362,0.0562043685384147,0.0639189489154672,0.0960409487127508,0.1882439742550172,0.220935865599027,0.2159894384755726,0.2401350293938779,0.2199028228258667,0.1559056355159132,0.5683516494861429,0.0093736824241409,-0.599341759375196,0.1985067284869456,358,10,1
LS-0217,0.3242275348365848,0.3335598327843933,0.319176382062326,0.349442822396757,0.4245089384342538,0.4475746491005831,0.4440824372941476,0.4558081834304535,0.1943672105396503,0.1806381403597669,0.1636464304749696,0.3910946471235884,-0.1421253765790532,0.4216808944741686,364,10,1
LS-0235,0.3889296949427385,0.394843275565015,0.3700558579102058,0.3993647106516673,0.4902938177764265,0.5215567852437418,0.5623957129826697,0.5293258994628562,0.3991507601094559,0.3151878686530861,0.2096193365630467,0.1701351968670126,-0.1784292738336955,0.2820764875233623,364,10,1
LS-0250,0.1078695211553078,0.1472878946034963,0.1522652748923233,0.1914336762097796,0.3198950342031923,0.3738222852799595,0.376139711173043,0.3930566962249809,0.2654641550544717,0.2081712389156321,0.4351800690449047,0.1707368770701012,-0.4491028613170376,0.2856480100436659,367,10,1
LS-0264,0.9436396393658508,0.9788000101301724,0.97552419591754,1.0201639771058095,1.0235430532340573,1.0009688041331102,1.0301091728713978,0.9806299701159904,0.1747863495922605,0.2146430127133667,0.0272155277122519,0.7098711725521727,-0.0255408346120256,0.6551224765038357,370,11,1
LS-0266,0.8592252000405146,0.8875049731591209,0.8847471386609951,0.912911090853844,0.9287230882203998,0.923102532158412,0.9301597741314698,0.9157707991491948,0.2799497771700598,0.2860434923528817,0.0250192689447471,0.5373260297459829,-0.0234652382812887,0.5296188059272842,378,19,1
LS-0276,0.891344751101433,0.9195746341216388,0.914896723552945,0.9572244746037376,0.9606401934471064,0.9408820985466142,0.9746599635387656,0.9242635792778648,0.2281200486149794,0.289743064769332,0.0316277704036496,0.6206797721014895,-0.0290803728820197,0.5416936956432592,368,11,1
LS-0279,0.930234587913479,0.9617807355250492,0.9579051415835056,1.0008251658983838,1.0064866572108804,0.9853030292285084,1.0152315840129678,0.9652625500227948,0.1816179271566789,0.215966957094372,0.0290526815763644,0.6965514042259576,-0.0270356401539191,0.6492166815886972,368,10,1
LS-0282,0.8688858142364632,0.8953276921516939,0.891301678158589,0.9330931707564384,0.9413613465828432,0.9233111792739808,0.947357244980734,0.9084801358750756,0.171177088825796,0.2033737679983776,0.0304873775589129,0.6939272809565685,-0.0282357084162087,0.6465317930310678,364,9,1
LS-0291,0.3917894203486015,0.4042496706526147,0.3904445835022295,0.3986659505472235,0.4767408340089179,0.5105386451155249,0.4863800314146741,0.5225622010539116,0.3339171209971625,0.2179582488852858,0.1112349281094247,0.1852607408735089,-0.0945635336562912,0.3802178359215934,379,9,1
LS-0292,0.3609616577160807,0.3807802411591851,0.3690737055426081,0.3839691964738068,0.5049195713851454,0.5560518542912147,0.5318112068092005,0.5738770392136989,0.3957892187658324,0.2867656297497212,0.1812787426101155,0.146814714427917,-0.1660921927472676,0.2996560876250923,377,7,1
LS-0294,0.5794217885024839,0.5943241204501674,0.5910675757882998,0.6096384974145796,0.6333867585927203,0.6461956199939167,0.545526852884518,0.650268250025347,0.2807809996958328,0.2091797272635101,-0.0420567011146332,0.336589527843679,0.0453716496495551,0.4596017821558628,385,9,1
LS-0304,0.097098103929024,0.1198840152091255,0.1080501495564005,0.1552682636248416,0.321079391634981,0.3794611406844108,0.3908098048162231,0.4002732522179974,0.2418397617237009,0.1677906007604562,0.5733097733795538,0.2358019305580945,-0.5381834193147427,0.3995076766643315,371,10,1
LS-0313,0.5495516642180456,0.5663319418410251,0.5529775165915192,0.5680221997061654,0.6391793150615532,0.6674844926288058,0.6559546836212575,0.6787146309336846,0.4755032372460612,0.3204260144890825,0.0853378374667287,0.1594844962079004,-0.0734866763852761,0.3436494284376918,376,16,1
LS-0324,0.6635813665855637,0.6857529805352798,0.6796884276155719,0.6963750304136256,0.73853799675588,0.7508192112733172,0.7473223844282237,0.7558745640713707,0.396183936536902,0.3380279805352799,0.0474052509799159,0.307102383853503,-0.0429707514818192,0.3771236919626844,372,17,1
LS-0325,0.0282571341710579,0.0632826611268747,0.0601720054722334,0.0943647294284556,0.2135536532225374,0.2638279945277664,0.2586998682610457,0.286347846574787,0.2154800972841507,0.1390955512768545,0.6211340636582168,0.0866036630407263,-0.6050116770207838,0.2971504847776389,361,9,1
LS-0326,0.0246861934437857,0.0538987688098495,0.0435473425545928,0.078700344530577,0.2189279981760145,0.2799532451740384,0.2694300704261033,0.3012873537011705,0.1695079140700207,0.0806558848862542,0.6995133709067681,0.2143531690447652,-0.6457488745974509,0.5217462232777067,358,6,1
LS-0094,0.0490667831813576,0.0781150455927052,0.0465988145896656,0.1044258814589666,0.2921305319148935,0.3531552026342452,0.3460124265450862,0.3832648125633233,0.2336090020263424,0.1383789361702127,0.7421238545799071,0.1939970409093933,-0.6397483715124549,0.4315854912321019,358,12,1
LS-0095,1.0352995795126398,1.067753118192411,1.0521050002533054,1.062073114139521,1.0660177161963629,1.0800371953999692,1.0523144941486402,1.0809943766148231,0.6323475556005873,0.4466368914332032,5.300436134283216e-05,0.2496175807118551,0.0073842783321499,0.4046094817707253,369,23,1
LS-0096,0.8021373055682223,0.8124573795409636,0.792021234230126,0.797263869889041,0.8109006586613973,0.8238102092516592,0.8074740791407,0.8261358463798953,0.5281603232507472,0.3978229518163853,0.0096893374929651,0.2097369503075243,0.0031169932956012,0.3409510108638801,390,44,1
LS-0129,0.0376035752266167,0.0669314123664354,0.0566345115713779,0.0952287790550463,0.207790084569808,0.2501986985364866,0.2437149440421328,0.2704495872790803,0.1934583987441129,0.1172892388717273,0.618524912134801,0.1109341347813859,-0.5627485367426684,0.3475064677307998,363,11,1
LS-0158,0.0385701888511973,0.085142752265708,0.0855673889929623,0.1346364234722292,0.2604052807452787,0.2977675003797276,0.2759541086527264,0.317957500886031,0.2240902080907294,0.185285362766442,0.5412889523243116,0.1057557725107096,-0.5373685961216387,0.2036322130089055,350,11,1
LS-0159,0.0848711825778677,0.1060905444416308,0.0913025424158014,0.1302295973664218,0.270769880982527,0.3183325449480881,0.3093860622942516,0.3410625728032413,0.2351515928083058,0.1758134768295771,0.5527610751233509,0.138247480959236,-0.4958304418777108,0.2818947723564282,350,11,1
LS-0162,0.2869638946568751,0.3153030691314258,0.3116473183084327,0.3431151633324894,0.4276703570524184,0.456280471005318,0.4324245783742721,0.4687775690048114,0.336847439858192,0.2531218738921246,0.1691360163105581,0.1226751715075218,-0.1659188726046514,0.2591995182347682,367,11,1
LS-0165,0.5079996555741276,0.5154753786152053,0.5044418730689355,0.5265758800587547,0.5670266778098566,0.5808916932583701,0.5838694828546825,0.5875178898850226,0.4606642100997818,0.344847763764372,0.0736968503899093,0.1177859463352568,-0.0627589779025297,0.2569918067981343,367,11,1
LS-0166,0.3017563734927551,0.3174287617793088,0.3107158476036072,0.3408511500658627,0.3921864170635323,0.4034390414429019,0.4118216283311379,0.4116362346742325,0.3113861232141048,0.2568176968284527,0.1494505608491204,0.138899889498151,-0.1391975240775259,0.2321425640688792,367,11,1
LS-0167,0.3180793645162925,0.3230614554299904,0.3058965945370699,0.3194661784827447,0.3814740130745451,0.4107899559114173,0.4134752799878376,0.4150065322049359,0.2738883697359752,0.2156002229767395,0.1513946705979563,0.2036351746990788,-0.1240826481506917,0.3155443250920598,370,11,1
LS-0168,0.3447825846964096,0.3480283131614928,0.33211156124981,0.3334668101483772,0.3874591836734694,0.4245560692763458,0.4082190661872689,0.4303022737631034,0.2740969058591178,0.2153798501038133,0.1041235744667092,0.1965674239918439,-0.0807558235401081,0.3096159392558941,370,11,1
LS-0169,0.3248658732972097,0.3290726034334331,0.3138236137134756,0.3319990884691347,0.3989493442041829,0.4328643540791007,0.4206225148123768,0.4435257710031902,0.2952215982174508,0.2554143768673723,0.1491811137495503,0.1759788281842041,-0.1249979208540608,0.2452427207862185,370,11,1
LS-0228,0.0483127526979784,0.0572120839033287,0.0367058823529411,0.0551355626488321,0.1383750113999088,0.1636004863961089,0.1844294624309671,0.175512965496276,0.1187141561534175,0.0722961696306429,0.6681823481492267,0.2191420948645727,-0.5246552413751283,0.4420236287260348,367,11,1
LS-0283,0.8151966504509981,0.8195051383399207,0.8022293148880102,0.8096813621161442,0.8174410509780072,0.8183786510590855,0.804321283064761,0.8113193827911214,0.3754926472078645,0.2833034559643253,0.0012978183752907,0.3635077802095903,0.0093554337436422,0.4791872622758658,367,12,1
LS-0289,0.4441256686930093,0.4513037284701115,0.4301625937183384,0.4588050962512662,0.5098716261398176,0.5165660486322188,0.521612619047619,0.5159794326241136,0.2165335511651469,0.1965070567375887,0.0960985937327041,0.4133097049489438,-0.0722866301267917,0.4527268559901501,382,11,1
LS-0293,0.0187856209481361,0.0464014688006483,0.0393896474878444,0.0818714090356564,0.2166116237844409,0.2606832607374392,0.2552013320502432,0.2821206797001619,0.1397043760129659,0.0927128596029173,0.7301972950299715,0.2897480043145344,-0.6902071374447486,0.4639544423894091,381,11,1
LS-0321,0.0387085993716428,0.0690562683693118,0.0588442941116854,0.0862873264416742,0.1881795581230363,0.2249057768318639,0.211157266646397,0.2384940660788486,0.1483014746123442,0.081826431539475,0.5528186012666028,0.1818191180091724,-0.4836284545071728,0.4426338759462394,370,11,1
LS-0329,0.3968330025316453,0.3813293620253163,0.349800288607595,0.3515607848101265,0.392860111392405,0.4066014784810126,0.4394749620253164,0.4082829670886076,0.3098810734177215,0.2265067696202532,0.1434413124848472,0.1690400893323644,-0.1035262569069021,0.3127804355746309,360,11,1
LS-0335,0.9394629978716936,0.9337087260565524,0.8925190027363946,0.9213975676497416,0.9147664487686232,0.8966853248201074,0.9144667021384418,0.873073294821121,0.1159718556805513,0.155319955406912,0.0121460293463582,0.774913589368482,0.0104114600023921,0.7096265683219379,402,12,1
LS-0336,0.9318082092575712,0.9247753317127522,0.8841422819811608,0.9105606401296464,0.9042021270130662,0.885605768256862,0.8961538691380531,0.8615609338600224,0.1139667173098349,0.14989548769371,0.0067469014814651,0.7744381615646099,0.015718128202341,0.7134645209321347,402,12,1
LS-0337,0.6762475859972639,0.7021465373119208,0.6995175236840769,0.7132522974821415,0.7360569380414407,0.7485790870864782,0.7175611631794921,0.7573993160747757,0.4167058057652362,0.279250676326055,0.0131097778683423,0.2678573893360754,-0.0107526364378192,0.4428685972086328,435,45,1
LS-0215,0.4180130968068931,0.4262096097313737,0.4126608920425748,0.4129242980233147,0.4877468474404459,0.5363735529650278,0.4957247643182972,0.5553775114039535,0.3455208768373035,0.2770327217435378,0.0917264819480897,0.1789976954309063,-0.0755611487873507,0.2835712291707272,366,10,1
LS-0318,0.0248931967961066,0.037786129980736,0.0274581820946973,0.0420423958227719,0.1341016627800872,0.1757144834228936,0.1610662830781709,0.18545293521241,0.079993232282267,0.0332636368244955,0.7683069472494007,0.3614015418860873,-0.6743607898769991,0.6883047973147509,368,7,1
LS-0319,0.4064781856903808,0.417582409614117,0.4047850717509254,0.4063451396987982,0.4897557679630852,0.5348931646468232,0.5078356827747071,0.549009669895036,0.398310562344709,0.2982490644490645,0.1134483447214883,0.1208457717067247,-0.0982572959023712,0.2601802472176095,369,8,1
LS-0320,0.1157955536402352,0.1534176181301967,0.1545167460961265,0.1827616102210504,0.3698939008314743,0.4605097850334616,0.423956372946664,0.4926426738998174,0.2713027225714865,0.172771045426891,0.476466983473423,0.2205936489693315,-0.4813292787964864,0.4222842527560255,369,8,1
LS-0322,0.0760880060805675,0.1045349733975171,0.0880086800101343,0.1179607803394983,0.2881797669115785,0.3607305649860654,0.337412698251837,0.3893818900430708,0.2236851786166709,0.1101816417532303,0.6558592254120691,0.2127511488792189,-0.5831615024644832,0.5337000969189013,361,7,1
LS-0080,0.0372780034440842,0.0582395056726094,0.0532081746353322,0.0834619074149108,0.1834696414100485,0.2214719661669368,0.2170610413290113,0.2456200820502431,0.1890207759319286,0.1213841774716369,0.6083898168978811,0.0717579760099718,-0.5730094268192035,0.3121293610834003,339,6,1
LS-0081,0.0725188725117763,0.0852665349744213,0.0721849364331662,0.0926465835992504,0.1651940738489591,0.1887505394316973,0.2038006533961404,0.1975561211568657,0.1620755964139189,0.1009582687534823,0.509618533356583,0.1378390173534471,-0.4735796955646033,0.3839429880625212,338,5,1
LS-0082,0.0794750532076618,0.0964227374075199,0.0774235127191648,0.1127988902401945,0.2380372605655213,0.2834502381676293,0.2804957433870478,0.3094757322387756,0.2243510489510489,0.1153342961386438,0.6097809209702406,0.1125209806016374,-0.5257448970198788,0.4235657906009559,338,5,1
LS-0088,0.0468327573976489,0.0753113447507093,0.0620504712201053,0.0921915535062828,0.2065951661937575,0.2507334008917714,0.2395121554519659,0.2688518798135387,0.1862711593027968,0.1144224209566274,0.5811101192358915,0.1201391848373327,-0.5148607664476297,0.3472714133692974,345,11,1
LS-0097,0.8441002635580331,0.8329074455144451,0.7934863152559551,0.7754324784591988,0.782053552965028,0.8033708312214899,0.7735502736948805,0.7958798631525594,0.1506566548403447,0.1496236644703498,-0.0127218092881842,0.6739781787227225,0.0369491469084208,0.6758500513607992,365,19,1
LS-0098,0.7958082117527863,0.7853566160081058,0.7463366362715298,0.7181398885511656,0.7324035106382979,0.7620908611955421,0.7252902228976695,0.7588460840932116,0.2858188804457954,0.2262202127659574,-0.014301273224008,0.4346522454488774,0.0397620025332788,0.5245031586921535,365,19,1
LS-0108,0.0151965894140269,0.051028357453699,0.0373871419896771,0.0827768748102418,0.2269771025199878,0.2866934419593158,0.2648435178625644,0.3083648567958707,0.1610700283372128,0.089686448740006,0.7560688369234501,0.2414074331370522,-0.6799346099964962,0.493452909363376,351,7,1
LS-0117,0.8320738795376189,0.8581571080916648,0.8468529253701076,0.812648144392618,0.8308468870411678,0.8824614834719126,0.8294386534171565,0.8957883086595012,0.4240081727844249,0.3479693114986817,-0.01038915218571,0.3234854382705605,0.0170176998054528,0.4089464733971702,317,11,1
LS-0121,0.7782930174941853,0.7946442714126805,0.793110536960259,0.8092919253716252,0.8132145768025081,0.8195973758721813,0.8142724036808575,0.8195299878653048,0.2513573212660532,0.2733228789564162,0.0131651423512752,0.528263504484108,-0.0121990494469066,0.4974013622230034,331,14,1
LS-0125,0.1560200476118118,0.1746969457529252,0.1768287494301778,0.2018166438737781,0.2700120447753634,0.2937976042141521,0.3005590741022134,0.3086521602593325,0.2638989819176418,0.2480221242972193,0.2764477068018982,0.0660097930071535,-0.28920949796847,0.0998537694455223,360,8,1
LS-0220,0.0566654758285193,0.0940293655619743,0.0896883753927232,0.1154235633931286,0.2258854616398095,0.271197370021283,0.2490210905036992,0.2960510844228236,0.2484131752305666,0.1649736951454343,0.4696329552831731,-0.0001870279412324,-0.4495326748879774,0.2042753811270725,360,8,1
LS-0223,0.0430836636423539,0.0673982107557402,0.075092858229003,0.0916897004409752,0.1537294591717776,0.1793435196918242,0.1681562471488672,0.1957752597698819,0.2012029296973997,0.1504094835014446,0.3869596453532417,-0.0937117105074498,-0.4299116963931863,0.0526779708825744,374,18,1
LS-0224,0.6018702953244517,0.598920074970873,0.5765963122435541,0.5715673471455348,0.6124960488323794,0.6263734005369537,0.6018339344511425,0.6276981713185757,0.4417776201813487,0.2908112051061242,0.0217750025118833,0.1540877262915427,-0.0026780305345561,0.3493516082310905,369,7,1
LS-0229,0.7355332354727675,0.759877303097793,0.7514797479246805,0.7767826584328806,0.7933299200242965,0.7923309728690017,0.8200522423567523,0.7897914253897551,0.505440959708443,0.3421352196800971,0.0436468596691435,0.2373559675449126,-0.0380901886891749,0.4112181269043021,362,8,1
LS-0232,0.8675461931501995,0.8908872312439928,0.888629013001467,0.9295472150553952,0.9314905246117268,0.9062890119896791,0.938736935296201,0.8862144533818987,0.1805714372438913,0.2130268224819143,0.0274201647073168,0.6773513743220132,-0.0261519904361244,0.6300837140478406,363,9,1
LS-0233,0.8973969545201596,0.924048034603126,0.9238274700258006,0.9540649921586484,0.9606470582283606,0.9526246319623612,0.951597946071736,0.9410624879850252,0.1550435017959224,0.1757555977133605,0.0148117738142447,0.719814619658583,-0.0146892963587179,0.6882191354069691,362,8,1
LS-0234,0.7478404332860904,0.7806925339137479,0.7772430502125939,0.8082383630289531,0.82479008908686,0.8254334025106297,0.8415887730309782,0.8269723020854424,0.4705302439765134,0.3051687487345615,0.039746276893088,0.2827983469275255,-0.0375383571300632,0.4677603942048267,368,14,1
LS-0236,0.7755341441167527,0.7756201733049558,0.7416830292895512,0.7127237508867947,0.7494146853146852,0.7714530201682376,0.7374109911827306,0.7784973244147155,0.5624276071754334,0.4143117664943752,-0.0028855822345472,0.1346642969967125,0.0252562511866216,0.2808720257087292,375,16,1
LS-0272,0.8593539034398908,0.8480895587415778,0.8221342266578857,0.8271293783879632,0.8352182785348805,0.8347492780789303,0.8151706469426008,0.8279827904149147,0.3548959572420083,0.3148400628197983,-0.0042491998302018,0.3934636526190404,0.019793563172542,0.4428398874044633,365,8,1
LS-0277,0.4819292584155907,0.4882390331561625,0.4720453961022525,0.4752242723361172,0.5316476132624651,0.5584219944317893,0.5292422728423184,0.5648285041761576,0.38155483168818,0.2727107213363704,0.0573495924366457,0.1621346833873575,-0.0405714165731992,0.319871469415721,369,14,1
LS-0290,0.3656994984294254,0.3736389806464688,0.355636781842132,0.3509323285033944,0.4287068294660048,0.4777099604823187,0.4570236295470665,0.4866782247441484,0.354744827236802,0.2690669166075591,0.126061428058927,0.1262734706894948,-0.1012203245652338,0.2594462515639884,376,6,1
LS-0152,0.0654014602241038,0.0946415859656238,0.0900502712569081,0.1198384069360645,0.2346065710084673,0.2787142878872382,0.2716393702783553,0.3032541550474065,0.2534772245601581,0.1644414085078334,0.5165511120302057,0.0347351688040488,-0.4956724218599102,0.2484541284649998,349,10,1
LS-0310,0.8356336696410461,0.8259420604339891,0.8022057493409047,0.7789270584060025,0.8016264195903468,0.8114160971405397,0.7902506083958631,0.8137597647535997,0.4186174406814033,0.247594063070371,-0.0076150596528905,0.3078412535436411,0.0221965849386142,0.5236153819197953,360,7,1
LS-0111,0.3592170831854819,0.3551641709332388,0.3325601155776349,0.3104574289045472,0.3520948294216051,0.4013753282303443,0.363050190094794,0.4054498758047347,0.2195398438688093,0.1373998682009429,0.0450140719212822,0.2588625193874483,-0.0115593475488499,0.4759358145698497,321,7,1
LS-0112,0.9370249188640972,0.962391612576065,0.94627226673428,0.9517667342799188,0.9622158012170382,0.98526962474645,0.974416186612576,0.9889355223123734,0.6167730831643001,0.4077974847870182,0.0146556627152164,0.2247821906860682,-0.0062066002207982,0.4099381710647272,321,7,1
LS-0114,0.2963313622071205,0.305959473577442,0.2830025763261995,0.2933040318490719,0.4010511918044425,0.4582802261892689,0.4438147885181055,0.4762719849883355,0.3175546404300638,0.2200886854650573,0.2335717597296581,0.1698615165412056,-0.1934144813221438,0.3447862162884326,313,8,1
LS-0134,0.034033392494929,0.0721125709939148,0.0748452890466531,0.1097046805273834,0.2014447565922921,0.2329853752535496,0.2251454513184585,0.2510603448275861,0.2117779918864097,0.1335665618661257,0.5013379831058609,0.0302764224785158,-0.5094386434461564,0.2585587645849622,358,10,1
LS-0251,0.6062670973953582,0.6151048849701024,0.5901676598763556,0.5912169707104492,0.6379990726664642,0.6637117512921862,0.6664176852133376,0.6687953683997162,0.4687810580723625,0.3211497314279926,0.0624885095883255,0.1747805664161725,-0.0412239961545601,0.3500612022219991,368,9,1
LS-0265,0.3194372180260558,0.3409026866730879,0.3296725351041721,0.3471986566634562,0.4354973690880522,0.47147608860952,0.4610374866933647,0.4844626451056929,0.3529458305875199,0.2741842043899224,0.1664998597041659,0.1326789131786163,-0.1503051045827628,0.2540224742613443,368,9,1
LS-0269,0.4886761279529557,0.5088016475717326,0.500228992193045,0.5050079539693806,0.5545086991787489,0.5812544053533406,0.574309723207949,0.5867724272533711,0.4362214082936221,0.3062942917976274,0.0701295513555596,0.1370121195042049,-0.0613055379055601,0.3047996052924755,366,9,1
LS-0296,0.9105444883886012,0.9184277963695364,0.8931850978602572,0.8915426832978398,0.907364663827198,0.9239205607950514,0.8837079707940374,0.917894067538789,0.5218592840482709,0.3258711946050096,-0.0054942533345293,0.256729333743403,0.0197155013522105,0.4600704089131384,385,8,1
LS-0297,0.0215725207868586,0.0634972875684445,0.0516730024335834,0.0960830409653213,0.2527780723991076,0.324849072196309,0.3127851348610828,0.3471367978097748,0.1913568292435611,0.1068607584668424,0.7171188986933201,0.2381721011372326,-0.6627305916506608,0.4886501755232721,385,8,1
LS-0308,0.0176401754030213,0.0503090033458379,0.0368028946567981,0.0742133326574064,0.2152841681030111,0.2793374784548311,0.2693220419750582,0.2987148940484639,0.1562133732130183,0.0823774510797931,0.7559408506150976,0.2632285602679539,-0.6814638386974493,0.5286891564485307,363,6,1
LS-0309,0.0422949036511156,0.0844802687626775,0.0753241582150101,0.1197427991886409,0.2713966379310346,0.3388687119675456,0.3297252079107505,0.3598989908722109,0.2125309685598378,0.121659168356998,0.6292921177690749,0.2132428636442644,-0.590561873398732,0.4582486824899384,363,6,1
