.geo,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,NBR,NDMI,NDVI,NDWI,hls_date,hls_image_count,hls_valid,hls_valid_image_count,landslide_target,record_id,system:index
"{""type"":""Point"",""coordinates"":[92.73934919812298,23.755241047186487]}",0.299341170207372,0.2343558231506362,0.2233255336409268,0.2431106981696497,0.244781711707144,0.2667374537342189,0.3624943974040461,0.4150139684632155,0.4029033463469045,0.4274438219337828,0.264282275194385,0.1472793733868931,0.2464721485646182,-0.2504425108761056,2024-06-26,367,1,8,1,LS-0259,00000000000000000102
"{""type"":""Point"",""coordinates"":[92.72946337108749,23.755651284483406]}",0.3378262653413122,0.2556936301856172,0.3874065168881224,0.3997379196673087,0.3870878233086518,0.3936944010548737,0.4699140328633732,0.518941860229232,0.4923812962775127,0.5248906430672481,0.3166050276194744,0.186210646098413,0.1200057368071581,-0.1041008447617556,2024-06-26,367,1,8,1,LS-0260,00000000000000000103
"{""type"":""Point"",""coordinates"":[92.74630093666529,23.73397113516155]}",0.2737448940269751,0.2108839874252104,0.1495528496095731,0.1841231467396816,0.1922735473075753,0.2221538991988643,0.3323294442754285,0.389552362843525,0.3740186948585335,0.4043812595071495,0.2797946556024039,0.1557343087641625,0.329765093122383,-0.3505937741481369,2024-06-26,367,1,8,1,LS-0261,00000000000000000104
"{""type"":""Point"",""coordinates"":[92.7336192532693,23.762290885951984]}",0.3145245117435195,0.2411302389286257,0.3052019428803327,0.3185128696799067,0.3096359153857861,0.3191790493582915,0.4041220970932889,0.458007046111703,0.4406253741186022,0.4689566935524781,0.2928252315025069,0.1670256683215096,0.1749125373940164,-0.1612004499846157,2024-06-26,367,1,8,1,LS-0262,00000000000000000105
"{""type"":""Point"",""coordinates"":[92.64392889468029,23.994351422975416]}",0.3251749036706549,0.2346002281484486,0.2233572956803893,0.2509729466639626,0.2482589028594604,0.2742387801662947,0.4084578229568038,0.4918201936726828,0.4711457817886835,0.5107841512877712,0.3348929106033284,0.1831659365879375,0.3108975035639996,-0.3064499298726943,2024-08-25,365,1,8,1,LS-0327,00000000000000000146
"{""type"":""Point"",""coordinates"":[95.02028194628477,26.197298952813494]}",0.4450162784810125,0.3560938075949368,0.5515224556962025,0.546373787341772,0.5128652506329113,0.5120811746835445,0.5755397063291139,0.6100044810126584,0.6009662582278481,0.6191097873417718,0.2566739391303177,0.1494802142789371,0.0802710406756719,-0.0486287293824791,2023-07-07,398,1,71,1,LS-0102,00000000000000000065
"{""type"":""Point"",""coordinates"":[95.01541260793441,26.199006788516968]}",0.4764600769698199,0.4038614239416649,0.5589100820336238,0.5692111504962528,0.5476773850516505,0.5514846566740937,0.6120529673891029,0.6463940095199513,0.6105230453716833,0.6566130646141382,0.2037266412868084,0.1233133321588772,0.0543164983951974,-0.03514563200554,2023-07-07,398,1,71,1,LS-0103,00000000000000000066
"{""type"":""Point"",""coordinates"":[94.29851401336981,25.5829641415792]}",0.1249141959671699,0.0839995744249671,0.0154906474820143,0.0377377647178032,0.0376444523254635,0.0573524470564393,0.1275265427094944,0.149370017225656,0.1510498784071335,0.1602787060492451,0.288624593322505,0.0982907886162431,0.6307156073846423,-0.6303580962227007,2024-05-22,358,1,10,1,LS-0149,00000000000000000094
"{""type"":""Point"",""coordinates"":[94.2205287950461,25.579584142980696]}",0.2199028228258667,0.1559056355159132,0.0233864281370362,0.0562043685384147,0.0639189489154672,0.0960409487127508,0.1882439742550172,0.220935865599027,0.2159894384755726,0.2401350293938779,0.1985067284869456,0.0093736824241409,0.5683516494861429,-0.599341759375196,2024-05-22,358,1,10,1,LS-0150,00000000000000000095
"{""type"":""Point"",""coordinates"":[94.78011922264723,25.881652566543227]}",0.1943672105396503,0.1806381403597669,0.3242275348365848,0.3335598327843933,0.319176382062326,0.349442822396757,0.4245089384342538,0.4475746491005831,0.4440824372941476,0.4558081834304535,0.4216808944741686,0.3910946471235884,0.1636464304749696,-0.1421253765790532,2024-06-11,364,1,10,1,LS-0217,000000000000000000d8
"{""type"":""Point"",""coordinates"":[94.52142893413262,26.012018844941768]}",0.3991507601094559,0.3151878686530861,0.3889296949427385,0.394843275565015,0.3700558579102058,0.3993647106516673,0.4902938177764265,0.5215567852437418,0.5623957129826697,0.5293258994628562,0.2820764875233623,0.1701351968670126,0.2096193365630467,-0.1784292738336955,2024-06-26,364,1,10,1,LS-0235,000000000000000000ea
"{""type"":""Point"",""coordinates"":[94.52163405278108,26.006770483001866]}",0.2654641550544717,0.2081712389156321,0.1078695211553078,0.1472878946034963,0.1522652748923233,0.1914336762097796,0.3198950342031923,0.3738222852799595,0.376139711173043,0.3930566962249809,0.2856480100436659,0.1707368770701012,0.4351800690449047,-0.4491028613170376,2024-06-26,367,1,10,1,LS-0250,000000000000000000f9
"{""type"":""Point"",""coordinates"":[94.61631860454995,25.816010139935447]}",0.1747863495922605,0.2146430127133667,0.9436396393658508,0.9788000101301724,0.97552419591754,1.0201639771058095,1.0235430532340573,1.0009688041331102,1.0301091728713978,0.9806299701159904,0.6551224765038357,0.7098711725521727,0.0272155277122519,-0.0255408346120256,2024-07-01,370,1,11,1,LS-0264,00000000000000000107
"{""type"":""Point"",""coordinates"":[94.841672653589,26.18583014490403]}",0.2799497771700598,0.2860434923528817,0.8592252000405146,0.8875049731591209,0.8847471386609951,0.912911090853844,0.9287230882203998,0.923102532158412,0.9301597741314698,0.9157707991491948,0.5296188059272842,0.5373260297459829,0.0250192689447471,-0.0234652382812887,2024-07-01,378,1,19,1,LS-0266,00000000000000000109
"{""type"":""Point"",""coordinates"":[94.74677406496956,26.09093601538565]}",0.2281200486149794,0.289743064769332,0.891344751101433,0.9195746341216388,0.914896723552945,0.9572244746037376,0.9606401934471064,0.9408820985466142,0.9746599635387656,0.9242635792778648,0.5416936956432592,0.6206797721014895,0.0316277704036496,-0.0290803728820197,2024-07-01,368,1,11,1,LS-0276,00000000000000000113
"{""type"":""Point"",""coordinates"":[94.53107842881228,26.01589826285827]}",0.1816179271566789,0.215966957094372,0.930234587913479,0.9617807355250492,0.9579051415835056,1.0008251658983838,1.0064866572108804,0.9853030292285084,1.0152315840129678,0.9652625500227948,0.6492166815886972,0.6965514042259576,0.0290526815763644,-0.0270356401539191,2024-07-01,368,1,10,1,LS-0279,00000000000000000116
"{""type"":""Point"",""coordinates"":[94.12724886010906,25.60709679648046]}",0.171177088825796,0.2033737679983776,0.8688858142364632,0.8953276921516939,0.891301678158589,0.9330931707564384,0.9413613465828432,0.9233111792739808,0.947357244980734,0.9084801358750756,0.6465317930310678,0.6939272809565685,0.0304873775589129,-0.0282357084162087,2024-07-01,364,1,9,1,LS-0282,00000000000000000119
"{""type"":""Point"",""coordinates"":[94.25861397714358,26.09927899345665]}",0.3339171209971625,0.2179582488852858,0.3917894203486015,0.4042496706526147,0.3904445835022295,0.3986659505472235,0.4767408340089179,0.5105386451155249,0.4863800314146741,0.5225622010539116,0.3802178359215934,0.1852607408735089,0.1112349281094247,-0.0945635336562912,2024-07-21,379,1,9,1,LS-0291,00000000000000000122
"{""type"":""Point"",""coordinates"":[94.24665020901718,26.295599835536716]}",0.3957892187658324,0.2867656297497212,0.3609616577160807,0.3807802411591851,0.3690737055426081,0.3839691964738068,0.5049195713851454,0.5560518542912147,0.5318112068092005,0.5738770392136989,0.2996560876250923,0.146814714427917,0.1812787426101155,-0.1660921927472676,2024-07-21,377,1,7,1,LS-0292,00000000000000000123
"{""type"":""Point"",""coordinates"":[94.10302702318674,25.680685341165475]}",0.2807809996958328,0.2091797272635101,0.5794217885024839,0.5943241204501674,0.5910675757882998,0.6096384974145796,0.6333867585927203,0.6461956199939167,0.545526852884518,0.650268250025347,0.4596017821558628,0.336589527843679,-0.0420567011146332,0.0453716496495551,2024-07-21,385,1,9,1,LS-0294,00000000000000000125
"{""type"":""Point"",""coordinates"":[94.18373229315306,25.67131676985218]}",0.2418397617237009,0.1677906007604562,0.097098103929024,0.1198840152091255,0.1080501495564005,0.1552682636248416,0.321079391634981,0.3794611406844108,0.3908098048162231,0.4002732522179974,0.3995076766643315,0.2358019305580945,0.5733097733795538,-0.5381834193147427,2024-07-31,371,1,10,1,LS-0304,0000000000000000012f
"{""type"":""Point"",""coordinates"":[94.9301278411862,25.699199528739378]}",0.4755032372460612,0.3204260144890825,0.5495516642180456,0.5663319418410251,0.5529775165915192,0.5680221997061654,0.6391793150615532,0.6674844926288058,0.6559546836212575,0.6787146309336846,0.3436494284376918,0.1594844962079004,0.0853378374667287,-0.0734866763852761,2024-08-10,376,1,16,1,LS-0313,00000000000000000138
"{""type"":""Point"",""coordinates"":[94.0421602938072,25.670326849418313]}",0.396183936536902,0.3380279805352799,0.6635813665855637,0.6857529805352798,0.6796884276155719,0.6963750304136256,0.73853799675588,0.7508192112733172,0.7473223844282237,0.7558745640713707,0.3771236919626844,0.307102383853503,0.0474052509799159,-0.0429707514818192,2024-08-20,372,1,17,1,LS-0324,00000000000000000143
"{""type"":""Point"",""coordinates"":[94.25499318708817,26.098734983128132]}",0.2154800972841507,0.1390955512768545,0.0282571341710579,0.0632826611268747,0.0601720054722334,0.0943647294284556,0.2135536532225374,0.2638279945277664,0.2586998682610457,0.286347846574787,0.2971504847776389,0.0866036630407263,0.6211340636582168,-0.6050116770207838,2024-08-25,361,1,9,1,LS-0325,00000000000000000144
"{""type"":""Point"",""coordinates"":[94.58632669086447,26.302047695659997]}",0.1695079140700207,0.0806558848862542,0.0246861934437857,0.0538987688098495,0.0435473425545928,0.078700344530577,0.2189279981760145,0.2799532451740384,0.2694300704261033,0.3012873537011705,0.5217462232777067,0.2143531690447652,0.6995133709067681,-0.6457488745974509,2024-08-25,358,1,6,1,LS-0326,00000000000000000145
"{""type"":""Point"",""coordinates"":[88.25036770851796,27.269329273476636]}",0.2336090020263424,0.1383789361702127,0.0490667831813576,0.0781150455927052,0.0465988145896656,0.1044258814589666,0.2921305319148935,0.3531552026342452,0.3460124265450862,0.3832648125633233,0.4315854912321019,0.1939970409093933,0.7421238545799071,-0.6397483715124549,2023-06-13,358,1,12,1,LS-0094,0000000000000000005d
"{""type"":""Point"",""coordinates"":[88.13677656828249,27.254355612139165]}",0.6323475556005873,0.4466368914332032,1.0352995795126398,1.067753118192411,1.0521050002533054,1.062073114139521,1.0660177161963629,1.0800371953999692,1.0523144941486402,1.0809943766148231,0.4046094817707253,0.2496175807118551,5.300436134283216e-05,0.0073842783321499,2023-06-16,369,1,23,1,LS-0095,0000000000000000005e
"{""type"":""Point"",""coordinates"":[88.10331101487637,27.14258378513349]}",0.5281603232507472,0.3978229518163853,0.8021373055682223,0.8124573795409636,0.792021234230126,0.797263869889041,0.8109006586613973,0.8238102092516592,0.8074740791407,0.8261358463798953,0.3409510108638801,0.2097369503075243,0.0096893374929651,0.0031169932956012,2023-06-16,390,1,44,1,LS-0096,0000000000000000005f
"{""type"":""Point"",""coordinates"":[88.61160840305972,27.245339309809097]}",0.1934583987441129,0.1172892388717273,0.0376035752266167,0.0669314123664354,0.0566345115713779,0.0952287790550463,0.207790084569808,0.2501986985364866,0.2437149440421328,0.2704495872790803,0.3475064677307998,0.1109341347813859,0.618524912134801,-0.5627485367426684,2024-05-13,363,1,11,1,LS-0129,00000000000000000080
"{""type"":""Point"",""coordinates"":[88.67311278388989,27.627140919308292]}",0.2240902080907294,0.185285362766442,0.0385701888511973,0.085142752265708,0.0855673889929623,0.1346364234722292,0.2604052807452787,0.2977675003797276,0.2759541086527264,0.317957500886031,0.2036322130089055,0.1057557725107096,0.5412889523243116,-0.5373685961216387,2024-05-28,350,1,11,1,LS-0158,0000000000000000009d
"{""type"":""Point"",""coordinates"":[88.61638855938901,27.371942106918535]}",0.2351515928083058,0.1758134768295771,0.0848711825778677,0.1060905444416308,0.0913025424158014,0.1302295973664218,0.270769880982527,0.3183325449480881,0.3093860622942516,0.3410625728032413,0.2818947723564282,0.138247480959236,0.5527610751233509,-0.4958304418777108,2024-05-28,350,1,11,1,LS-0159,0000000000000000009e
"{""type"":""Point"",""coordinates"":[88.41938101574672,27.294028234211677]}",0.336847439858192,0.2531218738921246,0.2869638946568751,0.3153030691314258,0.3116473183084327,0.3431151633324894,0.4276703570524184,0.456280471005318,0.4324245783742721,0.4687775690048114,0.2591995182347682,0.1226751715075218,0.1691360163105581,-0.1659188726046514,2024-06-07,367,1,11,1,LS-0162,000000000000000000a1
"{""type"":""Point"",""coordinates"":[88.60993178106362,27.321670201641982]}",0.4606642100997818,0.344847763764372,0.5079996555741276,0.5154753786152053,0.5044418730689355,0.5265758800587547,0.5670266778098566,0.5808916932583701,0.5838694828546825,0.5875178898850226,0.2569918067981343,0.1177859463352568,0.0736968503899093,-0.0627589779025297,2024-06-07,367,1,11,1,LS-0165,000000000000000000a4
"{""type"":""Point"",""coordinates"":[88.54756233462908,27.863718525698864]}",0.3113861232141048,0.2568176968284527,0.3017563734927551,0.3174287617793088,0.3107158476036072,0.3408511500658627,0.3921864170635323,0.4034390414429019,0.4118216283311379,0.4116362346742325,0.2321425640688792,0.138899889498151,0.1494505608491204,-0.1391975240775259,2024-06-07,367,1,11,1,LS-0166,000000000000000000a5
"{""type"":""Point"",""coordinates"":[88.53444811843089,27.500279494337757]}",0.2738883697359752,0.2156002229767395,0.3180793645162925,0.3230614554299904,0.3058965945370699,0.3194661784827447,0.3814740130745451,0.4107899559114173,0.4134752799878376,0.4150065322049359,0.3155443250920598,0.2036351746990788,0.1513946705979563,-0.1240826481506917,2024-06-12,370,1,11,1,LS-0167,000000000000000000a6
"{""type"":""Point"",""coordinates"":[88.55657863695915,27.506687222551562]}",0.2740969058591178,0.2153798501038133,0.3447825846964096,0.3480283131614928,0.33211156124981,0.3334668101483772,0.3874591836734694,0.4245560692763458,0.4082190661872689,0.4303022737631034,0.3096159392558941,0.1965674239918439,0.1041235744667092,-0.0807558235401081,2024-06-12,370,1,11,1,LS-0168,000000000000000000a7
"{""type"":""Point"",""coordinates"":[88.52690777854951,27.508600176903485]}",0.2952215982174508,0.2554143768673723,0.3248658732972097,0.3290726034334331,0.3138236137134756,0.3319990884691347,0.3989493442041829,0.4328643540791007,0.4206225148123768,0.4435257710031902,0.2452427207862185,0.1759788281842041,0.1491811137495503,-0.1249979208540608,2024-06-12,370,1,11,1,LS-0169,000000000000000000a8
"{""type"":""Point"",""coordinates"":[88.60395212655095,27.32468009485306]}",0.1187141561534175,0.0722961696306429,0.0483127526979784,0.0572120839033287,0.0367058823529411,0.0551355626488321,0.1383750113999088,0.1636004863961089,0.1844294624309671,0.175512965496276,0.4420236287260348,0.2191420948645727,0.6681823481492267,-0.5246552413751283,2024-06-27,367,1,11,1,LS-0228,000000000000000000e3
"{""type"":""Point"",""coordinates"":[88.32417920825564,27.351639819822193]}",0.3754926472078645,0.2833034559643253,0.8151966504509981,0.8195051383399207,0.8022293148880102,0.8096813621161442,0.8174410509780072,0.8183786510590855,0.804321283064761,0.8113193827911214,0.4791872622758658,0.3635077802095903,0.0012978183752907,0.0093554337436422,2024-07-07,367,1,12,1,LS-0283,0000000000000000011a
"{""type"":""Point"",""coordinates"":[88.54910072449252,27.82149083872273]}",0.2165335511651469,0.1965070567375887,0.4441256686930093,0.4513037284701115,0.4301625937183384,0.4588050962512662,0.5098716261398176,0.5165660486322188,0.521612619047619,0.5159794326241136,0.4527268559901501,0.4133097049489438,0.0960985937327041,-0.0722866301267917,2024-07-17,382,1,11,1,LS-0289,00000000000000000120
"{""type"":""Point"",""coordinates"":[88.65080836042056,27.56807120765329]}",0.1397043760129659,0.0927128596029173,0.0187856209481361,0.0464014688006483,0.0393896474878444,0.0818714090356564,0.2166116237844409,0.2606832607374392,0.2552013320502432,0.2821206797001619,0.4639544423894091,0.2897480043145344,0.7301972950299715,-0.6902071374447486,2024-07-17,381,1,11,1,LS-0293,00000000000000000124
"{""type"":""Point"",""coordinates"":[88.45966453466355,27.251689069709208]}",0.1483014746123442,0.081826431539475,0.0387085993716428,0.0690562683693118,0.0588442941116854,0.0862873264416742,0.1881795581230363,0.2249057768318639,0.211157266646397,0.2384940660788486,0.4426338759462394,0.1818191180091724,0.5528186012666028,-0.4836284545071728,2024-08-16,370,1,11,1,LS-0321,00000000000000000140
"{""type"":""Point"",""coordinates"":[88.59367389862275,27.239680710572273]}",0.3098810734177215,0.2265067696202532,0.3968330025316453,0.3813293620253163,0.349800288607595,0.3515607848101265,0.392860111392405,0.4066014784810126,0.4394749620253164,0.4082829670886076,0.3127804355746309,0.1690400893323644,0.1434413124848472,-0.1035262569069021,2024-08-26,360,1,11,1,LS-0329,00000000000000000148
"{""type"":""Point"",""coordinates"":[88.52716194730957,27.477752115815743]}",0.1159718556805513,0.155319955406912,0.9394629978716936,0.9337087260565524,0.8925190027363946,0.9213975676497416,0.9147664487686232,0.8966853248201074,0.9144667021384418,0.873073294821121,0.7096265683219379,0.774913589368482,0.0121460293463582,0.0104114600023921,2024-09-25,402,1,12,1,LS-0335,0000000000000000014e
"{""type"":""Point"",""coordinates"":[88.4972547565441,27.37806891176596]}",0.1139667173098349,0.14989548769371,0.9318082092575712,0.9247753317127522,0.8841422819811608,0.9105606401296464,0.9042021270130662,0.885605768256862,0.8961538691380531,0.8615609338600224,0.7134645209321347,0.7744381615646099,0.0067469014814651,0.015718128202341,2024-09-25,402,1,12,1,LS-0336,0000000000000000014f
"{""type"":""Point"",""coordinates"":[88.09037070361927,27.1760493385396]}",0.4167058057652362,0.279250676326055,0.6762475859972639,0.7021465373119208,0.6995175236840769,0.7132522974821415,0.7360569380414407,0.7485790870864782,0.7175611631794921,0.7573993160747757,0.4428685972086328,0.2678573893360754,0.0131097778683423,-0.0107526364378192,2024-09-28,435,1,45,1,LS-0337,00000000000000000150
"{""type"":""Point"",""coordinates"":[91.70584551056162,23.87886516479222]}",0.3455208768373035,0.2770327217435378,0.4180130968068931,0.4262096097313737,0.4126608920425748,0.4129242980233147,0.4877468474404459,0.5363735529650278,0.4957247643182972,0.5553775114039535,0.2835712291707272,0.1789976954309063,0.0917264819480897,-0.0755611487873507,2024-06-04,366,1,10,1,LS-0215,000000000000000000d6
"{""type"":""Point"",""coordinates"":[91.51686434881552,23.16787487912344]}",0.079993232282267,0.0332636368244955,0.0248931967961066,0.037786129980736,0.0274581820946973,0.0420423958227719,0.1341016627800872,0.1757144834228936,0.1610662830781709,0.18545293521241,0.6883047973147509,0.3614015418860873,0.7683069472494007,-0.6743607898769991,2024-08-13,368,1,7,1,LS-0318,0000000000000000013d
"{""type"":""Point"",""coordinates"":[91.63495472201393,23.839928294393534]}",0.398310562344709,0.2982490644490645,0.4064781856903808,0.417582409614117,0.4047850717509254,0.4063451396987982,0.4897557679630852,0.5348931646468232,0.5078356827747071,0.549009669895036,0.2601802472176095,0.1208457717067247,0.1134483447214883,-0.0982572959023712,2024-08-13,369,1,8,1,LS-0319,0000000000000000013e
"{""type"":""Point"",""coordinates"":[91.90810141614381,24.109650398914365]}",0.2713027225714865,0.172771045426891,0.1157955536402352,0.1534176181301967,0.1545167460961265,0.1827616102210504,0.3698939008314743,0.4605097850334616,0.423956372946664,0.4926426738998174,0.4222842527560255,0.2205936489693315,0.476466983473423,-0.4813292787964864,2024-08-13,369,1,8,1,LS-0320,0000000000000000013f
"{""type"":""Point"",""coordinates"":[91.52415943813897,23.31296956830151]}",0.2236851786166709,0.1101816417532303,0.0760880060805675,0.1045349733975171,0.0880086800101343,0.1179607803394983,0.2881797669115785,0.3607305649860654,0.337412698251837,0.3893818900430708,0.5337000969189013,0.2127511488792189,0.6558592254120691,-0.5831615024644832,2024-08-13,361,1,7,1,LS-0322,00000000000000000141
"{""type"":""Point"",""coordinates"":[94.77570917170537,28.798957003345443]}",0.1890207759319286,0.1213841774716369,0.0372780034440842,0.0582395056726094,0.0532081746353322,0.0834619074149108,0.1834696414100485,0.2214719661669368,0.2170610413290113,0.2456200820502431,0.3121293610834003,0.0717579760099718,0.6083898168978811,-0.5730094268192035,2023-04-18,339,1,6,1,LS-0080,0000000000000000004f
"{""type"":""Point"",""coordinates"":[93.43502693077423,27.894517536675018]}",0.1620755964139189,0.1009582687534823,0.0725188725117763,0.0852665349744213,0.0721849364331662,0.0926465835992504,0.1651940738489591,0.1887505394316973,0.2038006533961404,0.1975561211568657,0.3839429880625212,0.1378390173534471,0.509618533356583,-0.4735796955646033,2023-05-03,338,1,5,1,LS-0081,00000000000000000050
"{""type"":""Point"",""coordinates"":[93.42410213319329,27.896470622936423]}",0.2243510489510489,0.1153342961386438,0.0794750532076618,0.0964227374075199,0.0774235127191648,0.1127988902401945,0.2380372605655213,0.2834502381676293,0.2804957433870478,0.3094757322387756,0.4235657906009559,0.1125209806016374,0.6097809209702406,-0.5257448970198788,2023-05-03,338,1,5,1,LS-0082,00000000000000000051
"{""type"":""Point"",""coordinates"":[92.6101645815036,27.026923622009207]}",0.1862711593027968,0.1144224209566274,0.0468327573976489,0.0753113447507093,0.0620504712201053,0.0921915535062828,0.2065951661937575,0.2507334008917714,0.2395121554519659,0.2688518798135387,0.3472714133692974,0.1201391848373327,0.5811101192358915,-0.5148607664476297,2023-06-05,345,1,11,1,LS-0088,00000000000000000057
"{""type"":""Point"",""coordinates"":[93.82863623986294,27.09593266991234]}",0.1506566548403447,0.1496236644703498,0.8441002635580331,0.8329074455144451,0.7934863152559551,0.7754324784591988,0.782053552965028,0.8033708312214899,0.7735502736948805,0.7958798631525594,0.6758500513607992,0.6739781787227225,-0.0127218092881842,0.0369491469084208,2023-06-22,365,1,19,1,LS-0097,00000000000000000060
"{""type"":""Point"",""coordinates"":[93.67145292772898,27.101533300835463]}",0.2858188804457954,0.2262202127659574,0.7958082117527863,0.7853566160081058,0.7463366362715298,0.7181398885511656,0.7324035106382979,0.7620908611955421,0.7252902228976695,0.7588460840932116,0.5245031586921535,0.4346522454488774,-0.014301273224008,0.0397620025332788,2023-06-22,365,1,19,1,LS-0098,00000000000000000061
"{""type"":""Point"",""coordinates"":[95.26929598551341,28.142510441762404]}",0.1610700283372128,0.089686448740006,0.0151965894140269,0.051028357453699,0.0373871419896771,0.0827768748102418,0.2269771025199878,0.2866934419593158,0.2648435178625644,0.3083648567958707,0.493452909363376,0.2414074331370522,0.7560688369234501,-0.6799346099964962,2023-07-22,351,1,7,1,LS-0108,0000000000000000006b
"{""type"":""Point"",""coordinates"":[92.54704600609207,27.20494431336592]}",0.4240081727844249,0.3479693114986817,0.8320738795376189,0.8581571080916648,0.8468529253701076,0.812648144392618,0.8308468870411678,0.8824614834719126,0.8294386534171565,0.8957883086595012,0.4089464733971702,0.3234854382705605,-0.01038915218571,0.0170176998054528,2023-08-24,317,1,11,1,LS-0117,00000000000000000074
"{""type"":""Point"",""coordinates"":[95.7775799963936,28.233284361907405]}",0.2513573212660532,0.2733228789564162,0.7782930174941853,0.7946442714126805,0.793110536960259,0.8092919253716252,0.8132145768025081,0.8195973758721813,0.8142724036808575,0.8195299878653048,0.4974013622230034,0.528263504484108,0.0131651423512752,-0.0121990494469066,2024-04-19,331,1,14,1,LS-0121,00000000000000000078
"{""type"":""Point"",""coordinates"":[93.54219696549275,27.785978557933085]}",0.2638989819176418,0.2480221242972193,0.1560200476118118,0.1746969457529252,0.1768287494301778,0.2018166438737781,0.2700120447753634,0.2937976042141521,0.3005590741022134,0.3086521602593325,0.0998537694455223,0.0660097930071535,0.2764477068018982,-0.28920949796847,2024-05-12,360,1,8,1,LS-0125,0000000000000000007c
"{""type"":""Point"",""coordinates"":[93.78342095518101,27.12186680163918]}",0.2484131752305666,0.1649736951454343,0.0566654758285193,0.0940293655619743,0.0896883753927232,0.1154235633931286,0.2258854616398095,0.271197370021283,0.2490210905036992,0.2960510844228236,0.2042753811270725,-0.0001870279412324,0.4696329552831731,-0.4495326748879774,2024-06-11,360,1,8,1,LS-0220,000000000000000000db
"{""type"":""Point"",""coordinates"":[93.6270848722472,27.099656019291963]}",0.2012029296973997,0.1504094835014446,0.0430836636423539,0.0673982107557402,0.075092858229003,0.0916897004409752,0.1537294591717776,0.1793435196918242,0.1681562471488672,0.1957752597698819,0.0526779708825744,-0.0937117105074498,0.3869596453532417,-0.4299116963931863,2024-06-21,374,1,18,1,LS-0223,000000000000000000de
"{""type"":""Point"",""coordinates"":[94.71167648057789,27.923782616888776]}",0.4417776201813487,0.2908112051061242,0.6018702953244517,0.598920074970873,0.5765963122435541,0.5715673471455348,0.6124960488323794,0.6263734005369537,0.6018339344511425,0.6276981713185757,0.3493516082310905,0.1540877262915427,0.0217750025118833,-0.0026780305345561,2024-06-21,369,1,7,1,LS-0224,000000000000000000df
