B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,NDVI,NDMI,NDWI,NBR,hls_image_count,hls_valid_image_count,landslide_target,record_id
0.9349919255917686,0.965376501596634,0.9563528612702112,0.9943113487759132,1.0007570023822796,0.9889517917786004,1.0083079882406605,0.9784917684626692,0.424849738962948,0.3297982462365046,0.0264448324418864,0.4071137727570028,-0.0217519501546903,0.5070671703949339,369,21,0,BG-0017
0.0679814490405549,0.1057557541390309,0.1115131993316794,0.1582539972659612,0.3003133765378969,0.3531134626094881,0.35332998835502,0.3758373803858031,0.281377712520885,0.2216457546453344,0.5202115367695204,0.1133628530658126,-0.5392766781887095,0.2290257203243517,364,8,0,BG-0019
0.999824033443122,1.0029681935647334,0.9692416062832538,0.9932463947301752,0.9899131998986576,0.9811312338484928,0.9793586977451232,0.9642586217380296,0.5368197669115787,0.3896216366860908,0.0051919787967568,0.2918778634240432,0.0119099911942424,0.4307856338228972,364,5,0,BG-0021
0.0626129723432276,0.0898139347583831,0.0540694762435416,0.1118343430250227,0.3356351686759194,0.406357689190558,0.392002917637524,0.4344680022287508,0.2042469253368452,0.0899805794752304,0.7575753308869502,0.3148948289261851,-0.6271864119664152,0.6266238159013957,370,8,0,BG-0023
0.0462104591061112,0.0698182628965237,0.0602842302624911,0.0885181514138036,0.2044893128610519,0.2482913600891863,0.2383969190230061,0.2653003293807641,0.15092216479173,0.1008067143001925,0.59633053236401,0.2246865305809215,-0.5469511757227312,0.405627154918224,9,8,0,BG-0024
0.1987708527682012,0.2135512624214155,0.194655977489353,0.225950821334415,0.3200818140336647,0.3577308912999392,0.353311326302981,0.3717388460758466,0.1685127763131211,0.1297164773879538,0.2895343348327848,0.3541395444621947,-0.2465501634109702,0.4629026470246302,367,11,0,BG-0026
0.3565550598255931,0.3766510292030013,0.3664438450618535,0.3730849117825999,0.4509686980328533,0.4820113465828431,0.4698619955384303,0.4912256033258972,0.3987300801054551,0.3114465676333399,0.1236606818414005,0.0818933506620414,-0.1101116741398047,0.2027565489132656,365,4,0,BG-0027
0.0292540359766911,0.0608430301494806,0.0470100836078034,0.0914377045857613,0.2606021535343298,0.3187533468457055,0.3076574208259438,0.3480881580947556,0.2008720851279452,0.0998607803394983,0.7349061697498424,0.2099884754920816,-0.669780430453051,0.5099076308547144,374,18,0,BG-0029
0.0167541127728375,0.0440669563459984,0.0281188510509296,0.0737262732417138,0.221957189773646,0.2734222968876313,0.2665672392886015,0.3013381063055779,0.1776820280921584,0.0741646372271624,0.8091606494318635,0.2000795898223975,-0.7162774931718431,0.5646745001638774,375,16,0,BG-0031
0.3150193788631067,0.3175008055527408,0.2981626861890769,0.287624060188469,0.3649970969703111,0.430487323943662,0.381036862904043,0.4472466764616476,0.3121486776775761,0.2027509727429323,0.1220174201022677,0.0993791433800913,-0.0909558069955863,0.3053950070123122,364,20,0,BG-0034
0.8707261334278903,0.8754650473633553,0.8559134744947057,0.8502659237120708,0.8666930753254645,0.8688334228255911,0.842833883795147,0.859942343346335,0.4252474697330424,0.2785041639228002,-0.0076995502808175,0.3293056970676619,0.0189903880963295,0.5032645784389668,366,9,0,BG-0036
0.1061712612795295,0.1398540707695427,0.1532668660650917,0.1862391767210788,0.3096152438406165,0.3555390804015005,0.32198279935111,0.3783156341883809,0.2426473182601642,0.1787240089222346,0.3550048439029719,0.1405087660335632,-0.3943572728049775,0.2861131266077529,376,17,0,BG-0037
0.7358002332538918,0.7277190507580752,0.6916792201206832,0.6772980376248667,0.7079968713554078,0.732497368287612,0.6947207139597386,0.7316962932914152,0.2745194057096495,0.2464611429440698,0.0021938069703333,0.4335368498710324,0.0231984071430138,0.4762730685122867,20,19,0,BG-0038
0.0536240162271805,0.0876001572008113,0.075291840770791,0.1161313184584179,0.2631786663286004,0.3342830375253551,0.32057369168357,0.3575751673427991,0.2266515365111561,0.1629260699797159,0.6196090106456975,0.1716334524310205,-0.5707703595404768,0.3260552211267508,369,10,0,BG-0039
0.6097837433426322,0.6189646309916307,0.6012717575450167,0.6031852193761094,0.6518950494547298,0.6775329698199338,0.6475793152422014,0.688233492264773,0.5455208572153182,0.412597915292924,0.0370801280522858,0.0855405609544633,-0.0225927290842601,0.2216435075017318,13,10,0,BG-0040
0.013061573557741,0.0489379042887559,0.034085105951536,0.0795452549934097,0.2765176822467808,0.3770296360133835,0.3630244955895772,0.4070195782216365,0.1844073253573964,0.0851537463246476,0.8283340124778766,0.326282038050328,-0.7624156752984786,0.6200005338905099,399,9,0,BG-0041
0.0399169125475285,0.0681375107731305,0.0499853282636248,0.1010300430925222,0.2325971609632447,0.2701006134347276,0.2700100481622308,0.3012097541191381,0.2039216273764259,0.0998559594423321,0.687587184402918,0.1394471486015168,-0.5969954005425463,0.4600425159962701,370,22,0,BG-0042
0.0186426237824675,0.0608050273944805,0.0459255580357142,0.0858395545860389,0.2113533127029219,0.2709820566152597,0.246027627840909,0.2930843648538962,0.156310739650974,0.0743769023944805,0.6853909444569515,0.2229886469670209,-0.603659999305919,0.5357312685944953,7,6,0,BG-0045
