system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,NBR,NDMI,NDVI,NDWI,aspect,casualty,dem_source,district,elevation,event_date,event_day_of_year,event_month,event_time_raw,event_type,has_casualty,hls_cloud_cover,hls_date,hls_days_before_event,hls_image_count,hls_valid,hls_valid_image_count,landslide_name,landslide_target,location,rainfall_24h_mm,record_id,road_affected,road_affected_flag,slide_id,slide_no,slope,source,source_code,state,state_code,year,.geo
000000000000000000c2,0.23806003235427936,0.12663723775339975,0.027032182397249895,0.06132840604620595,0.05064292502906832,0.09394607957130584,0.24169013700015168,0.29055233810221914,0.2843951013598909,0.3235668671957939,0.3849921153345577,0.0884794550260637,0.6995204432508436,-0.6444778513839184,155.77778434173206,0,PART1,West Garo Hills,112.13970184326172,2024-06-15,167.0,6.0,,1.0,0,,2024-05-25,20.81457175925926,370,1,14,Rengsipara Landslide 1,1,Paikan Tura Dalu Road,125.69000244140625,LS-0195,NH 217,1,Newspapers & Media/2024/Meghalaya/204,75,3.4597596905591224,Field Survey,2,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[90.2045598269885,25.308287975787994]}"
000000000000000000c3,0.2367963320853991,0.1254513811595669,0.026966361428715977,0.06096172214914496,0.050075741171708994,0.09321969037741569,0.24096924010927834,0.289828048163513,0.2838824951937669,0.32290377921683683,0.3880898314517699,0.090166665145215,0.7016630618100465,-0.6456045126824895,169.53550399907795,0,PART1,West Garo Hills,116.37973022460938,2024-06-15,167.0,6.0,,1.0,0,,2024-05-25,20.81457175925926,370,1,14,Rengsipara Landslide 2,1,Paikan Tura Dalu Road,125.69000244140625,LS-0196,NH 217,1,Newspapers & Media/2024/Meghalaya/205,76,8.478199331960466,Field Survey,2,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[90.20464454990852,25.308131907251123]}"
000000000000000000c4,0.17281827038653758,0.08386016954513824,0.019816157398620866,0.053044942114253174,0.03914538495603213,0.07837568166002404,0.22697935092047822,0.2907133928006579,0.28006964003289675,0.3148276712848737,0.5329930934387733,0.23167510258966043,0.7479797273793592,-0.6750560548918898,350.5787560299501,0,PART1,West Garo Hills,321.2816467285156,2024-06-15,167.0,6.0,,1.0,0,,2024-06-02,12.807650462962963,378,1,22,Bolpuchring Landslide 1,1,Paikan Tura Dalu Road,125.69000244140625,LS-0197,NH 217,1,Newspapers & Media/2024/Meghalaya/206,77,33.19507460297655,Field Survey,2,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[90.22067055909461,25.49654676316342]}"
000000000000000000c5,0.17513943602097207,0.08475448490860138,0.019475216097491855,0.05309837041235653,0.0383669973076378,0.07929606064900098,0.23122510982003686,0.29661071276746487,0.2871212129800198,0.3223966274620943,0.5399547443312236,0.23884255390047854,0.7595258519921501,-0.6833563443062335,345.4088687402152,0,PART1,West Garo Hills,324.26202392578125,2024-06-15,167.0,6.0,,1.0,0,,2024-06-02,12.807650462962963,378,1,22,Bolpuchring Landslide 2,1,Paikan Tura Dalu Road,125.69000244140625,LS-0198,NH 217,1,Newspapers & Media/2024/Meghalaya/207,78,13.59162325044198,Field Survey,2,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[90.22174074334744,25.496702831700297]}"
000000000000000000c6,0.20075586018513836,0.10225185897111647,0.02578118265971977,0.05783656229450149,0.04528946835955285,0.08792295513177198,0.2484339572057262,0.3038478881076433,0.29360524558652445,0.33244634528807726,0.4830513494904365,0.18631174772418238,0.7321440627852748,-0.6674670021671083,218.01245362302907,0,PART1,West Garo Hills,326.5908203125,2024-06-15,167.0,6.0,,1.0,0,,2024-05-25,20.81457175925926,376,1,20,Bolpuchring Landslide 3,1,Paikan Tura Dalu Road,125.69000244140625,LS-0199,NH 217,1,Newspapers & Media/2024/Meghalaya/208,79,23.43372236216661,Field Survey,2,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[90.22228921277701,25.496123148563345]}"
000000000000000000c7,0.21365824270322223,0.10311701148262427,0.024833613232839283,0.055481607567403515,0.040780358136476305,0.08751585310334357,0.2524720977287673,0.31053301128028726,0.3034090444635541,0.3442976023066417,0.49197644208999713,0.17273416157957658,0.7611589553701683,-0.6885705623836696,74.1074008271438,0,PART1,West Garo Hills,241.8148193359375,2024-06-15,167.0,6.0,,1.0,0,,2024-05-25,20.81457175925926,370,1,14,Derengre Landslide,1,Paikan Tura Dalu Road,125.69000244140625,LS-0200,NH 217,1,Newspapers & Media/2024/Meghalaya/209,80,12.034631309550257,Field Survey,2,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[90.22314090107821,25.476507563029234]}"
000000000000000000c8,0.22100392355142057,0.10527135706340376,0.024688962483567604,0.0574809940337749,0.04151718576195773,0.09156197795530385,0.2575860046516331,0.31247077560926273,0.30436721104257247,0.3467074527252503,0.4835817787162644,0.156577020893254,0.7569258894852311,-0.6794562746843164,85.25654854733284,0,PART1,West Garo Hills,206.6259002685547,2024-06-15,167.0,6.0,,1.0,0,,2024-05-25,20.81457175925926,370,1,14,Dinasagre Landslide 1,1,Paikan Tura Dalu Road,125.69000244140625,LS-0201,NH 217,1,Newspapers & Media/2024/Meghalaya/210,81,16.59286163584466,Field Survey,2,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[90.22083108673253,25.470969359520858]}"
000000000000000000c9,0.22346790210851003,0.1090150022753704,0.025377979471102787,0.058416104565909906,0.0442697527430854,0.09284316124791428,0.2507697830813573,0.3024042979218284,0.2936497244273652,0.3350112302169186,0.45726533531276226,0.1344156674297102,0.7364276715543552,-0.6661670384953455,77.24559683845581,0,PART1,West Garo Hills,197.12542724609372,2024-06-15,167.0,6.0,,1.0,0,,2024-05-25,20.81457175925926,370,1,14,Dinasagre Landslide 2,1,Paikan Tura Dalu Road,125.69000244140625,LS-0202,NH 217,1,Newspapers & Media/2024/Meghalaya/211,82,22.840540705017617,Field Survey,2,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[90.22070623190304,25.469957143581727]}"
000000000000000000ca,0.21835937310414558,0.10304698685540953,0.023154959555106176,0.058877482305359004,0.03672604145601618,0.08880431243680487,0.2736540394337715,0.3287195449949443,0.31961613245702736,0.3608469565217391,0.5098878956296481,0.1863389169215375,0.7911024401114378,-0.6865261468002297,182.9682055568504,0,PART1,West Garo Hills,146.43960571289062,2024-06-15,167.0,6.0,,1.0,0,,2024-05-25,20.81457175925926,370,1,14,Rongbretgre Landslide 1,1,Paikan Tura Dalu Road,125.69000244140625,LS-0203,NH 217,1,Newspapers & Media/2024/Meghalaya/212,83,18.706908348891435,Field Survey,2,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[90.2230561781582,25.399735220192067]}"
000000000000000000cb,0.21998403743991904,0.10255141411586136,0.02539982797875032,0.06310985074626864,0.037328479635719704,0.09410778649127244,0.2848584265115102,0.33818539337212244,0.32900270680495824,0.37056521123197567,0.5236433118347866,0.19739199684257056,0.7949661500862326,-0.6771607665976027,99.90980697304484,0,PART1,West Garo Hills,143.01535034179688,2024-06-15,167.0,6.0,,1.0,0,,2024-05-25,20.81457175925926,370,1,14,Rongbretgre Landslide 2,1,Paikan Tura Dalu Road,125.69000244140625,LS-0204,NH 217,1,Newspapers & Media/2024/Meghalaya/213,84,9.20789657203088,Field Survey,2,Meghalaya,3,2024,"{""type"":""Point"",""coordinates"":[90.22663683630412,25.396903691023123]}"
